repo,file,line,context
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-596/dod-002/command.yaml,5,check_value: test -f contracts/OMN-596.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-596/dod-002/command.yaml,10,actual_output: "contracts/OMN-596.yaml present in onex_change_control (tracked at HEAD of main; updated
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-8843/dod-002/file_exists.yaml,5,check_value: contracts/OMN-8843.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10464.yaml,24,    command: "uv run validate-yaml contracts/OMN-10464.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10464.yaml,53,        check_value: "uv run validate-yaml contracts/OMN-10464.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3149.yaml,47,        check_value: "contracts/OMN-3149.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10453/dod-contract-validate/command.yaml,6,check_value: "uv run validate-yaml contracts/OMN-10453.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10453/dod-contract-validate/command.yaml,12,probe_command: "uv run validate-yaml contracts/OMN-10453.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10453/dod-contract-validate/command.yaml,16,probe_stdout: "[OK] contracts/OMN-10453.yaml (ticket_contract)"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3111.yaml,47,        check_value: "contracts/OMN-3111.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10353/dod-occ-pr-691/command.yaml,6,check_value: "uv run validate-yaml contracts/OMN-10353.yaml && YAML parse for OMN-10353 contract and receipts
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10353/dod-occ-pr-691/command.yaml,13,probe_command: "uv run validate-yaml contracts/OMN-10353.yaml && ruby -e 'require \"yaml\"; ARGV.each
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10353/dod-occ-pr-691/command.yaml,15,  }' contracts/OMN-10353.yaml drift/dod_receipts/OMN-10353/dod-001/command.yaml drift/dod_receipts/OMN-10353/dod-occ-pr-691/command.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10353/dod-occ-pr-691/command.yaml,22,  [OK] contracts/OMN-10353.yaml (ticket_contract)
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10353/dod-occ-pr-691/command.yaml,24,  contracts/OMN-10353.yaml OMN-10353 contract
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-6313.yaml,47,        check_value: "contracts/OMN-6313.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-7205/dod-occ-self-evidence/command.yaml,8,  | grep -Fx contracts/OMN-7205.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-7205/dod-occ-self-evidence/command.yaml,16,  | grep -Fx contracts/OMN-7205.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-7205/dod-occ-self-evidence/command.yaml,18,  contracts/OMN-7205.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10519/dod-occ-pr-688/command.yaml,6,check_value: "uv run validate-yaml contracts/OMN-10519.yaml && python YAML parse for OMN-10519 contract
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10519/dod-occ-pr-688/command.yaml,13,probe_command: "uv run validate-yaml contracts/OMN-10519.yaml && uv run python - <<'PY'\nimport yaml\nfrom
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10519/dod-occ-pr-688/command.yaml,14,  pathlib import Path\nfor path in [Path('contracts/OMN-10519.yaml')  Path('drift/dod_receipts/OMN-10519/dod-001/command.yaml')
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10519/dod-occ-pr-688/command.yaml,23,  [OK] contracts/OMN-10519.yaml (ticket_contract)
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10519/dod-occ-pr-688/command.yaml,25,  contracts/OMN-10519.yaml OMN-10519 contract
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10126.yaml,32,    command: "uv run validate-yaml contracts/OMN-10126.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10521/dod-occ-pr-687/command.yaml,6,check_value: "uv run validate-yaml contracts/OMN-10521.yaml && grep checks for OMN-10521 receipts"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10521/dod-occ-pr-687/command.yaml,12,probe_command: "uv run validate-yaml contracts/OMN-10521.yaml && CONTRACT_REPO_DIR=$PWD grep checks referenced
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10521/dod-occ-pr-687/command.yaml,13,  by contracts/OMN-10521.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10521/dod-occ-pr-687/command.yaml,15,  [OK] contracts/OMN-10521.yaml (ticket_contract)
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-9151/dod-003/command.yaml,5,check_value: "contracts/OMN-9151.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10518/dod-001/command.yaml,8,  run validate-yaml contracts/OMN-10518.yaml && VALIDATE_PR_FILES=$'docker/Dockerfile.runtime\\ncontracts/OMN-10518.yaml'
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10518/dod-001/command.yaml,19,  run validate-yaml contracts/OMN-10518.yaml && VALIDATE_PR_FILES=$'docker/Dockerfile.runtime\\ncontracts/OMN-10518.yaml'
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10518/dod-001/command.yaml,26,  [OK] contracts/OMN-10518.yaml (ticket_contract)
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10518/dod-occ-pr-690/command.yaml,6,check_value: "uv run validate-yaml contracts/OMN-10518.yaml && YAML parse for OMN-10518 contract and receipts
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10518/dod-occ-pr-690/command.yaml,13,probe_command: "uv run validate-yaml contracts/OMN-10518.yaml && python - <<'PY'\nimport yaml\nfrom pathlib
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10518/dod-occ-pr-690/command.yaml,14,  import Path\nfor path in [Path('contracts/OMN-10518.yaml')  Path('drift/dod_receipts/OMN-10518/dod-001/command.yaml')
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10518/dod-occ-pr-690/command.yaml,23,  [OK] contracts/OMN-10518.yaml (ticket_contract)
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10518/dod-occ-pr-690/command.yaml,25,  contracts/OMN-10518.yaml OMN-10518 contract
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10349/dod-001/command.yaml,6,check_value: "uv run validate-yaml contracts/OMN-10349.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10349/dod-001/command.yaml,12,probe_command: "uv run validate-yaml contracts/OMN-10349.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10349/dod-001/command.yaml,16,  [OK] contracts/OMN-10349.yaml (ticket_contract)
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-596.yaml,31,        check_value: "test -f contracts/OMN-596.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-9401.yaml,29,        check_value: "test -f contracts/OMN-9401.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10130.yaml,28,      PASS$' drift/dod_receipts/OMN-10130/dod-contract-parse/command.yaml && grep -q 'contracts/OMN-10130.yaml'
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10130.yaml,73,          '^status: PASS$' drift/dod_receipts/OMN-10130/dod-contract-parse/command.yaml && grep -q 'contracts/OMN-10130.yaml'
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4730.yaml,47,        check_value: "contracts/OMN-4730.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4360.yaml,47,        check_value: "contracts/OMN-4360.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-9288/dod-contract-parse/command.yaml,6,check_value: "uv run python - <<'PY'\nimport yaml\nfrom pathlib import Path\npath = Path('contracts/OMN-9288.yaml')\nyaml.safe_load(path.read_text())\nprint(path)\nPY"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-9288/dod-contract-parse/command.yaml,12,probe_command: "uv run python - <<'PY'\nimport yaml\nfrom pathlib import Path\npath = Path('contracts/OMN-9288.yaml')\nyaml.safe_load(path.read_text())\nprint(path)\nPY"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-9288/dod-contract-parse/command.yaml,15,probe_stdout: "contracts/OMN-9288.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10382/dod-infra-migration/command.yaml,16,  It adds repo-local contracts/OMN-10382.yaml  migration 077  schema fingerprint refresh  recompute pricing
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8601.yaml,47,        check_value: "contracts/OMN-8601.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10128/dod-contract-parse/command.yaml,7,  PASS$' drift/dod_receipts/OMN-10128/dod-contract-parse/command.yaml && grep -q 'contracts/OMN-10128.yaml'
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10128/dod-contract-parse/command.yaml,14,probe_command: "uv run python - <<'PY'\nimport yaml\nfrom pathlib import Path\npath = Path('contracts/OMN-10128.yaml')\nyaml.safe_load(path.read_text())\nprint(path)\nPY"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10128/dod-contract-parse/command.yaml,16,  contracts/OMN-10128.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-9856.yaml,48,          && uv run validate-yaml contracts/OMN-9856.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-9425/dod-002/command.yaml,5,check_value: 'test -f contracts/OMN-9425.yaml'
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-9425/dod-002/command.yaml,10,actual_output: 'contracts/OMN-9425.yaml present in onex_change_control (landed via this PR).'
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-9292.yaml,34,        check_value: 'test -f contracts/OMN-9292.yaml'
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-1419/dod-002/file_exists.yaml,5,check_value: contracts/OMN-1419.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-1419/dod-002/file_exists.yaml,10,actual_output: "file exists: contracts/OMN-1419.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-9401/dod-002/command.yaml,5,check_value: test -f contracts/OMN-9401.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10126/dod-omniclaude-contract/command.yaml,6,check_value: "uv run validate-yaml contracts/OMN-10126.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10126/dod-omniclaude-contract/command.yaml,15,probe_command: "uv run validate-yaml contracts/OMN-10126.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10126/dod-omniclaude-contract/command.yaml,18,  [OK] contracts/OMN-10126.yaml (ticket_contract)
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4789.yaml,47,        check_value: "contracts/OMN-4789.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10126/dod-omnimarket-contract/command.yaml,6,check_value: "uv run validate-yaml contracts/OMN-10126.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10126/dod-omnimarket-contract/command.yaml,15,probe_command: "uv run validate-yaml contracts/OMN-10126.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10126/dod-omnimarket-contract/command.yaml,18,  [OK] contracts/OMN-10126.yaml (ticket_contract)
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-7384/dod-002/command.yaml,21,  - uv run validate-yaml contracts/OMN-7384.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-7384/dod-002/command.yaml,22,  - uv run python scripts/check_dod_evidence_present.py contracts/OMN-7384.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3109.yaml,47,        check_value: "contracts/OMN-3109.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10131.yaml,32,      PASS$' drift/dod_receipts/OMN-10131/dod-contract-parse/command.yaml && grep -q 'contracts/OMN-10131.yaml'
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10131.yaml,85,          '^status: PASS$' drift/dod_receipts/OMN-10131/dod-contract-parse/command.yaml && grep -q 'contracts/OMN-10131.yaml'
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-9856/dod-003/command.yaml,6,check_value: uv run validate-yaml contracts/OMN-9856.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-9856/dod-003/command.yaml,12,probe_command: uv run validate-yaml contracts/OMN-9856.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-9400/dod-002/command.yaml,5,check_value: test -f contracts/OMN-9400.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10169/dod-002/command.yaml,6,check_value: "uv run validate-yaml contracts/OMN-10169.yaml && uv lock --check && uv run --with 'omnibase-spi==0.20.5'
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10169/dod-002/command.yaml,9,  pre-commit run --files pyproject.toml contracts/OMN-10169.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10169/dod-002/command.yaml,15,probe_command: "uv run validate-yaml contracts/OMN-10169.yaml && uv lock --check && uv run --with 'omnibase-spi==0.20.5'
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10169/dod-002/command.yaml,18,  pre-commit run --files pyproject.toml contracts/OMN-10169.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10169/dod-002/command.yaml,20,  [OK] contracts/OMN-10169.yaml (ticket_contract)
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10169/dod-003/command.yaml,6,check_value: "uv lock && uv run validate-yaml contracts/OMN-10169.yaml && uv lock --check && uv run pytest
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10169/dod-003/command.yaml,10,  =' pyproject.toml && git diff --check && pre-commit run --files pyproject.toml uv.lock contracts/OMN-10169.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10169/dod-003/command.yaml,12,  && grep -F 'deploy-gate / deploy-gate' contracts/OMN-10169.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10169/dod-003/command.yaml,18,probe_command: "uv lock && uv run validate-yaml contracts/OMN-10169.yaml && uv lock --check && uv run
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10169/dod-003/command.yaml,22,  =' pyproject.toml && git diff --check && pre-commit run --files pyproject.toml uv.lock contracts/OMN-10169.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10169/dod-003/command.yaml,24,  && grep -F 'deploy-gate / deploy-gate' contracts/OMN-10169.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10169/dod-003/command.yaml,26,  [OK] contracts/OMN-10169.yaml (ticket_contract)
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-10127/dod-validator-precommit/command.yaml,15,  .github/workflows/ci.yml .pre-commit-config.yaml contracts/OMN-10127.yaml scripts/validation/event_registry_drift_baseline.txt
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/drift/dod_receipts/OMN-435/dod-005/command.yaml,5,check_value: "test -f contracts/OMN-435.yaml && echo EXISTS"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4355.yaml,47,        check_value: "contracts/OMN-4355.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-9400.yaml,29,        check_value: "test -f contracts/OMN-9400.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4731.yaml,47,        check_value: "contracts/OMN-4731.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8712.yaml,31,        check_value: 'test -f contracts/OMN-8712.yaml'
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-9142.yaml,31,        check_value: 'test -f contracts/OMN-9142.yaml'
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-5114.yaml,47,        check_value: "contracts/OMN-5114.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3125.yaml,47,        check_value: "contracts/OMN-3125.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3099.yaml,47,        check_value: "contracts/OMN-3099.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8293.yaml,47,        check_value: "contracts/OMN-8293.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8401.yaml,36,      PASS$' drift/dod_receipts/OMN-8401/dod-contract-parse/command.yaml && grep -q 'contracts/OMN-8401.yaml'
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8401.yaml,99,          PASS$' drift/dod_receipts/OMN-8401/dod-contract-parse/command.yaml && grep -q 'contracts/OMN-8401.yaml'
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8458.yaml,47,        check_value: "contracts/OMN-8458.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-7873.yaml,47,        check_value: "contracts/OMN-7873.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-7536.yaml,47,        check_value: "contracts/OMN-7536.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8456.yaml,47,        check_value: "contracts/OMN-8456.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-1323.yaml,47,        check_value: "contracts/OMN-1323.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3164.yaml,47,        check_value: "contracts/OMN-3164.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-5008.yaml,47,        check_value: "contracts/OMN-5008.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-6307.yaml,47,        check_value: "contracts/OMN-6307.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3152.yaml,47,        check_value: "contracts/OMN-3152.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-2485.yaml,47,        check_value: "contracts/OMN-2485.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4140.yaml,47,        check_value: "contracts/OMN-4140.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-5006.yaml,47,        check_value: "contracts/OMN-5006.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3056.yaml,47,        check_value: "contracts/OMN-3056.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8067.yaml,47,        check_value: "contracts/OMN-8067.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-5593.yaml,47,        check_value: "contracts/OMN-5593.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-6311.yaml,47,        check_value: "contracts/OMN-6311.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-9420.yaml,29,        check_value: "contracts/OMN-9420.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-6385.yaml,47,        check_value: "contracts/OMN-6385.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-500.yaml,47,        check_value: "contracts/OMN-500.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-6794.yaml,47,        check_value: "contracts/OMN-6794.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10500.yaml,28,    command: "cd omni_worktrees/OMN-10500/omnibase_infra && uv run validate-yaml contracts/OMN-10500.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10500.yaml,79,          && grep -q 'contracts/OMN-10500.yaml (ticket_contract)' \"$CONTRACT_REPO_DIR/drift/dod_receipts/OMN-10500/dod-infra-contract/command.yaml\""
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-5012.yaml,47,        check_value: "contracts/OMN-5012.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3129.yaml,47,        check_value: "contracts/OMN-3129.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-9344.yaml,34,        check_value: test -f contracts/OMN-9344.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8410.yaml,47,        check_value: "contracts/OMN-8410.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-5367.yaml,47,        check_value: "contracts/OMN-5367.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-5737.yaml,47,        check_value: "contracts/OMN-5737.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3175.yaml,47,        check_value: "contracts/OMN-3175.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8447.yaml,47,        check_value: "contracts/OMN-8447.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-5275.yaml,47,        check_value: "contracts/OMN-5275.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3030.yaml,47,        check_value: "contracts/OMN-3030.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-663.yaml,47,        check_value: "contracts/OMN-663.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4188.yaml,47,        check_value: "contracts/OMN-4188.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-7527.yaml,47,        check_value: "contracts/OMN-7527.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-7462.yaml,47,        check_value: "contracts/OMN-7462.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4976.yaml,47,        check_value: "contracts/OMN-4976.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-6875.yaml,47,        check_value: "contracts/OMN-6875.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-435.yaml,51,        check_value: "test -f contracts/OMN-435.yaml && echo EXISTS"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4130.yaml,47,        check_value: "contracts/OMN-4130.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-2359.yaml,47,        check_value: "contracts/OMN-2359.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-7788.yaml,47,        check_value: "contracts/OMN-7788.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-2709.yaml,47,        check_value: "contracts/OMN-2709.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3163.yaml,47,        check_value: "contracts/OMN-3163.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4720.yaml,47,        check_value: "contracts/OMN-4720.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4736.yaml,47,        check_value: "contracts/OMN-4736.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-9411.yaml,29,        check_value: "test -f contracts/OMN-9411.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-7839.yaml,47,        check_value: "contracts/OMN-7839.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4184.yaml,47,        check_value: "contracts/OMN-4184.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-7213.yaml,47,        check_value: "contracts/OMN-7213.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-7897.yaml,47,        check_value: "contracts/OMN-7897.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-9870.yaml,62,        check_value: "grep -q 'validate-yaml contracts/OMN-9870.yaml' drift/dod_receipts/OMN-9870/dod-004/command.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8373.yaml,47,        check_value: "contracts/OMN-8373.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-9348.yaml,31,        check_value: 'test -f contracts/OMN-9348.yaml'
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8627.yaml,47,        check_value: "contracts/OMN-8627.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3883.yaml,47,        check_value: "contracts/OMN-3883.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-6382.yaml,47,        check_value: "contracts/OMN-6382.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3114.yaml,47,        check_value: "contracts/OMN-3114.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4393.yaml,47,        check_value: "contracts/OMN-4393.yaml"
